"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          77,      -6.731365005,      -3.140754252,      -3.921010343,      -1.225543879,      -2.820085981,       2.868459488,    0.003456630927,     0.02503248092,                 0,                 0,                 0,     0.01266463792,    0.003456630927,     0.02503248092,                 0,       7.241872634
          0,           0,          78,       -6.72866019,       -3.14231689,      -3.921115265,      -1.224771183,      -2.826861916,       2.870636854,    0.003471290863,     0.02506160457,                 0,                 0,                 0,     0.01268592971,    0.003471290863,     0.02506160457,                 0,       7.219678662
          0,           0,          79,      -6.725019766,      -3.144020124,      -3.921181617,      -1.222959507,      -2.834196023,        2.87195578,    0.003487379475,     0.02509225838,                 0,                 0,                 0,     0.01270849237,    0.003487379475,     0.02509225838,                 0,       7.195161455
          0,           0,          80,      -6.723932105,      -3.145835162,      -3.922309585,      -1.223375767,      -2.841867233,       2.872607097,    0.003504771215,     0.02512445326,                 0,                 0,                 0,     0.01273235304,    0.003504771215,     0.02512445326,                 0,       7.168642892
          0,           0,          81,      -6.725395111,      -3.147710357,      -3.925150799,      -1.226059269,      -2.849288735,       2.872642301,     0.00352333994,     0.02515817731,                 0,                 0,                 0,     0.01275752324,     0.00352333994,     0.02515817731,                 0,       7.140434287
          0,           0,          82,      -6.727888934,       -3.14966085,      -3.928659868,      -1.229612843,      -2.856383997,       2.872036597,    0.003542953535,     0.02519339033,                 0,                 0,                 0,     0.01278399855,    0.003542953535,     0.02519339033,                 0,       7.110844125
          0,           0,          83,      -6.730578071,      -3.151739586,      -3.932154879,      -1.233329168,      -2.863792672,       2.870825629,    0.003563468064,     0.02523003554,                 0,                 0,                 0,     0.01281174976,    0.003563468064,     0.02523003554,                 0,       7.080191288
          0,           0,          84,      -6.733367296,      -3.153900557,      -3.936216206,      -1.237175853,      -2.871220056,       2.869070286,     0.00358473595,     0.02526803392,                 0,                 0,                 0,      0.0128407387,     0.00358473595,     0.02526803392,                 0,       7.048785259
          0,           0,          85,      -6.735062582,      -3.156128531,      -3.940436781,      -1.239990547,      -2.878498792,       2.866789699,    0.003606609796,     0.02530730648,                 0,                 0,                 0,      0.0128709181,    0.003606609796,     0.02530730648,                 0,       7.016923903
          0,           0,          86,      -6.735324093,      -3.158445813,      -3.944364967,       -1.24137784,      -2.885692596,       2.864038974,    0.003628937455,     0.02534777531,                 0,                 0,                 0,      0.0129022337,    0.003628937455,     0.02534777531,                 0,       6.984902777
          0,           0,          87,      -6.734957568,      -3.160876629,      -3.947951602,      -1.242121579,      -2.893371872,       2.860891551,    0.003651562246,     0.02538935682,                 0,                 0,                 0,     0.01293461473,    0.003651562246,     0.02538935682,                 0,       6.953012194
          0,           0,          88,      -6.734406768,      -3.163402332,      -3.952019458,      -1.242652898,      -2.901355211,        2.85741769,    0.003674330922,     0.02543195683,                 0,                 0,                 0,     0.01296798183,    0.003674330922,     0.02543195683,                 0,        6.92152051
          0,           0,          89,      -6.733242587,      -3.165998565,      -3.956259111,      -1.242560152,      -2.909340379,       2.853627527,    0.003697096943,     0.02547545979,                 0,                 0,                 0,     0.01300224004,    0.003697096943,     0.02547545979,                 0,       6.890665888
          0,           0,          90,      -6.730989135,      -3.168685342,      -3.960143521,       -1.24131016,       -2.91725207,       2.849547127,    0.003719718127,      0.0255197493,                 0,                 0,                 0,     0.01303729174,    0.003719718127,      0.0255197493,                 0,        6.86066751
          0,           0,          91,      -6.728525836,      -3.171492742,      -3.963747286,       -1.23977435,      -2.925536515,       2.845268555,     0.00374205796,     0.02556469356,                 0,                 0,                 0,     0.01307302166,     0.00374205796,     0.02556469356,                 0,       6.831720361
          0,           0,          92,      -6.726824275,      -3.174400402,      -3.967804591,       -1.23892159,      -2.934231575,       2.840886476,    0.003763987335,     0.02561015493,                 0,                 0,                 0,     0.01310931158,    0.003763987335,     0.02561015493,                 0,       6.803996041
          0,           0,          93,       -6.72615452,      -3.177397453,      -3.972442488,      -1.239039087,      -2.943133219,       2.836372335,    0.003785385304,     0.02565597002,                 0,                 0,                 0,     0.01314602205,    0.003785385304,     0.02565597002,                 0,       6.777637666
          0,           0,          94,      -6.726144976,       -3.18046045,      -3.977416478,      -1.239790133,      -2.951874179,       2.831699676,    0.003806143366,     0.02570197253,                 0,                 0,                 0,     0.01318301569,    0.003806143366,     0.02570197253,                 0,       6.752759961
          0,           0,          95,        -6.7262804,      -3.183613196,      -3.982099233,      -1.240645182,      -2.960593006,       2.826900222,    0.003826161809,     0.02574799626,                 0,                 0,                 0,     0.01322014445,    0.003826161809,     0.02574799626,                 0,       6.729458277
          0,           0,          96,      -6.726543571,      -3.186844715,      -3.986868293,      -1.241600979,       -2.96921476,       2.821978879,    0.003845350479,     0.02579388375,                 0,                 0,                 0,     0.01325726503,    0.003845350479,     0.02579388375,                 0,       6.707810872
          0,           0,          97,      -6.727034032,      -3.190154921,      -3.991391736,      -1.242760607,      -2.978094034,       2.817006875,    0.003863625711,     0.02583947858,                 0,                 0,                 0,     0.01329422729,    0.003863625711,     0.02583947858,                 0,       6.687883484
          0,           0,          98,      -6.727863362,      -3.193502532,      -3.996283544,      -1.244264921,       -2.98689147,       2.812023776,     0.00388091503,     0.02588462957,                 0,                 0,                 0,     0.01333088716,     0.00388091503,     0.02588462957,                 0,       6.669723342
          0,           0,          99,      -6.728977789,      -3.196860237,      -4.001238541,      -1.246068177,      -2.995311787,       2.807016054,    0.003897156406,     0.02592917109,                 0,                 0,                 0,     0.01336709309,    0.003897156406,     0.02592917109,                 0,       6.653356548
          0,           0,         100,      -6.729692594,      -3.200226605,      -4.005655181,       -1.24745017,      -3.003356844,       2.802003114,    0.003912297738,     0.02597294529,                 0,                 0,                 0,     0.01340270201,    0.003912297738,     0.02597294529,                 0,       6.638795671
          0,           0,         101,      -6.730092919,      -3.203598452,      -4.009715641,      -1.248490533,      -3.011161515,       2.797024897,    0.003926295916,     0.02601579481,                 0,                 0,                 0,     0.01343756909,    0.003926295916,     0.02601579481,                 0,       6.626040259
          0,           0,         102,      -6.730341015,      -3.206958053,      -4.013517952,      -1.249359607,      -3.018600619,       2.792034711,    0.003939116074,     0.02605757346,                 0,                 0,                 0,     0.01347156257,    0.003939116074,     0.02605757346,                 0,       6.615081397
          0,           0,         103,      -6.730428558,      -3.210305856,      -4.016732208,      -1.250042474,       -3.02612027,       2.787019019,    0.003950729857,     0.02609814282,                 0,                 0,                 0,      0.0135045544,    0.003950729857,     0.02609814282,                 0,       6.605904165
          0,           0,         104,      -6.730452314,      -3.213601978,        -4.0199293,      -1.250648208,      -3.033523885,       2.781992978,    0.003961116555,     0.02613738491,                 0,                 0,                 0,     0.01353643795,    0.003961116555,     0.02613738491,                 0,       6.598489227
          0,           0,         105,      -6.730487035,      -3.216816778,      -4.022909143,      -1.251266174,      -3.040467992,       2.777000058,    0.003970273475,     0.02617520246,                 0,                 0,                 0,      0.0135671341,    0.003970273475,     0.02617520246,                 0,       6.592795844
          0,           0,         106,      -6.729949334,      -3.219955885,       -4.02523743,       -1.25125696,      -3.047018156,       2.772038134,    0.003978210903,     0.02621152867,                 0,                 0,                 0,     0.01359659375,    0.003978210903,     0.02621152867,                 0,       6.588773023
